"member_id";"longitude";"latitude";"elevation";"time"
17;-3,794759;37,777437;526,498;2023-03-01 20:08:09
17;-3,794575;37,777417;526,446;2023-03-01 20:08:14
17;-3,794166;37,777362;525,403;2023-03-01 20:08:23
17;-3,793626;37,777334;525,089;2023-03-01 20:08:38
17;-3,793329;37,777287;524,67;2023-03-01 20:08:46
17;-3,793099;37,777261;524,298;2023-03-01 20:08:53
17;-3,792735;37,777201;523,872;2023-03-01 20:09:04
17;-3,79239;37,777158;523,608;2023-03-01 20:09:14
17;-3,791632;37,777069;520,687;2023-03-01 20:09:32
17;-3,79098;37,77709;515,814;2023-03-01 20:09:51
17;-3,790706;37,777022;515,208;2023-03-01 20:10:09
17;-3,790084;37,777243;515,277;2023-03-01 20:10:28
17;-3,788951;37,777155;515,46;2023-03-01 20:10:42
17;-3,788735;37,777231;516,841;2023-03-01 20:10:48
17;-3,78848;37,777355;518,208;2023-03-01 20:10:56
17;-3,788175;37,777456;518,819;2023-03-01 20:11:05
17;-3,787899;37,77753;517,677;2023-03-01 20:11:13
17;-3,787578;37,777643;516,82;2023-03-01 20:11:22
17;-3,787087;37,77782;515,273;2023-03-01 20:11:36
17;-3,786775;37,77793;514,682;2023-03-01 20:11:45
17;-3,786337;37,778066;513,019;2023-03-01 20:11:58
17;-3,785654;37,778307;511,247;2023-03-01 20:12:17
17;-3,785428;37,778394;510,811;2023-03-01 20:12:24
17;-3,785248;37,778058;511,062;2023-03-01 20:12:42
17;-3,785315;37,777755;512,468;2023-03-01 20:12:54
17;-3,785336;37,777566;513,816;2023-03-01 20:13:02
17;-3,785359;37,777443;514,608;2023-03-01 20:13:07
17;-3,785539;37,776994;517,211;2023-03-01 20:13:25
17;-3,78555;37,776852;518,219;2023-03-01 20:13:31
17;-3,785542;37,776656;519,232;2023-03-01 20:13:38
17;-3,785542;37,776482;520,667;2023-03-01 20:13:45
17;-3,785557;37,776308;521,619;2023-03-01 20:13:52
17;-3,785713;37,775869;524,869;2023-03-01 20:14:12
17;-3,785795;37,775072;530,225;2023-03-01 20:14:48
17;-3,785808;37,774878;531,208;2023-03-01 20:14:55
17;-3,785827;37,774677;531,808;2023-03-01 20:15:01
17;-3,785851;37,774505;532,844;2023-03-01 20:15:10
17;-3,785744;37,774064;535,065;2023-03-01 20:15:23
17;-3,785768;37,773824;536,895;2023-03-01 20:15:35
17;-3,78585;37,773575;537,623;2023-03-01 20:15:43
17;-3,785904;37,773422;538,208;2023-03-01 20:15:49
17;-3,785944;37,773276;539,451;2023-03-01 20:15:56
17;-3,785978;37,773193;540,219;2023-03-01 20:16:03
17;-3,786012;37,772971;541,489;2023-03-01 20:16:11
17;-3,786067;37,772746;542,424;2023-03-01 20:16:18
17;-3,786128;37,772384;544,655;2023-03-01 20:16:33
17;-3,786376;37,771934;548,42;2023-03-01 20:17:00
17;-3,786365;37,771734;549,008;2023-03-01 20:17:07
17;-3,786357;37,771395;550,662;2023-03-01 20:17:19
17;-3,78639;37,771186;551,865;2023-03-01 20:17:27
17;-3,786459;37,771033;552,468;2023-03-01 20:17:34
17;-3,786423;37,770673;554,608;2023-03-01 20:17:49
17;-3,786448;37,770372;556,462;2023-03-01 20:18:04
17;-3,786498;37,770319;557,28;2023-03-01 20:18:09
17;-3,78644;37,77009;557,823;2023-03-01 20:18:15
17;-3,786551;37,769831;560,408;2023-03-01 20:18:29
17;-3,786542;37,769713;561,081;2023-03-01 20:18:35
17;-3,786554;37,76957;562,669;2023-03-01 20:18:46
17;-3,786565;37,76936;563,685;2023-03-01 20:19:01
17;-3,786164;37,769128;564,481;2023-03-01 20:19:15
17;-3,785937;37,769072;564,062;2023-03-01 20:19:23
17;-3,785748;37,769023;563,888;2023-03-01 20:19:29
17;-3,785508;37,768937;563,043;2023-03-01 20:19:35
17;-3,784807;37,768706;559,408;2023-03-01 20:19:54
17;-3,78457;37,768627;558,261;2023-03-01 20:20:01
17;-3,784352;37,768533;557,079;2023-03-01 20:20:07
17;-3,784052;37,76851;556,052;2023-03-01 20:20:13
17;-3,783545;37,768687;554,081;2023-03-01 20:20:24
17;-3,783115;37,768406;552,071;2023-03-01 20:20:43
17;-3,78301;37,768232;552,069;2023-03-01 20:20:50
17;-3,782943;37,76801;551,812;2023-03-01 20:20:58
17;-3,783028;37,7679;551,891;2023-03-01 20:21:03
17;-3,783225;37,767829;553,619;2023-03-01 20:21:10
17;-3,783362;37,767823;555,008;2023-03-01 20:21:16
17;-3,783687;37,767712;556,844;2023-03-01 20:21:30
17;-3,783747;37,767571;557,052;2023-03-01 20:21:36
17;-3,783814;37,767339;557,668;2023-03-01 20:21:47
17;-3,784067;37,767218;558,026;2023-03-01 20:21:56
17;-3,784285;37,767128;559,618;2023-03-01 20:22:04
17;-3,784437;37,767046;560,866;2023-03-01 20:22:12
17;-3,784512;37,766906;560,479;2023-03-01 20:22:23
17;-3,784484;37,766489;559,023;2023-03-01 20:22:34
17;-3,784532;37,766312;557,282;2023-03-01 20:22:41
17;-3,784579;37,766156;556,091;2023-03-01 20:22:46
17;-3,784652;37,765973;554,859;2023-03-01 20:22:52
17;-3,784972;37,765528;551,695;2023-03-01 20:23:10
17;-3,785433;37,764774;549,624;2023-03-01 20:23:40
17;-3,785618;37,764454;551,241;2023-03-01 20:23:53
17;-3,785806;37,764237;552,009;2023-03-01 20:24:02
17;-3,786485;37,763843;555,287;2023-03-01 20:24:26
17;-3,786721;37,763746;555,687;2023-03-01 20:24:34
17;-3,786955;37,763696;556,042;2023-03-01 20:24:41
17;-3,787449;37,763656;557,062;2023-03-01 20:24:56
17;-3,78776;37,763668;557,013;2023-03-01 20:25:07
17;-3,787941;37,763718;557,411;2023-03-01 20:25:12
17;-3,788081;37,763747;557,658;2023-03-01 20:25:17
17;-3,78836;37,763695;558,605;2023-03-01 20:25:26
17;-3,788582;37,763578;558,808;2023-03-01 20:25:34
17;-3,788699;37,763432;559,08;2023-03-01 20:25:41
17;-3,788774;37,763232;558,849;2023-03-01 20:25:48
17;-3,78885;37,763073;558,427;2023-03-01 20:25:54
17;-3,78897;37,762888;558,43;2023-03-01 20:26:02
17;-3,788973;37,762773;558,457;2023-03-01 20:26:08
17;-3,788948;37,762532;558,227;2023-03-01 20:26:18
17;-3,789724;37,762212;559,497;2023-03-01 20:26:42
17;-3,78994;37,762185;560,478;2023-03-01 20:26:49
17;-3,790458;37,762116;563,058;2023-03-01 20:27:05
17;-3,79139;37,762124;569,66;2023-03-01 20:27:35
17;-3,791822;37,76213;571,854;2023-03-01 20:27:49
17;-3,792035;37,762139;573,261;2023-03-01 20:27:57
17;-3,792436;37,762138;575,475;2023-03-01 20:28:11
17;-3,792734;37,762132;577,483;2023-03-01 20:28:21
17;-3,792902;37,762134;578,648;2023-03-01 20:28:27
17;-3,793266;37,762132;581,069;2023-03-01 20:28:39
17;-3,793476;37,76211;582,207;2023-03-01 20:28:46
17;-3,793766;37,762128;584,097;2023-03-01 20:28:57
17;-3,794149;37,762145;587,098;2023-03-01 20:29:11
17;-3,794299;37,76213;588,045;2023-03-01 20:29:17
17;-3,794799;37,762125;591,408;2023-03-01 20:29:36
17;-3,795225;37,762407;596,023;2023-03-01 20:30:00
17;-3,795129;37,762556;596,066;2023-03-01 20:30:08
17;-3,795082;37,762742;596,229;2023-03-01 20:30:15
17;-3,794936;37,76296;595,608;2023-03-01 20:30:23
17;-3,794673;37,76302;595,288;2023-03-01 20:30:30
17;-3,794446;37,76304;595,43;2023-03-01 20:30:35
17;-3,794125;37,763012;595,241;2023-03-01 20:30:43
17;-3,793739;37,762971;594,452;2023-03-01 20:30:54
17;-3,793479;37,762959;593,891;2023-03-01 20:31:01
17;-3,79316;37,763;592,819;2023-03-01 20:31:10
17;-3,792962;37,763017;592,052;2023-03-01 20:31:16
17;-3,792384;37,763076;589,022;2023-03-01 20:31:32
17;-3,792208;37,763191;588,069;2023-03-01 20:31:37
17;-3,792016;37,763332;586,818;2023-03-01 20:31:44
17;-3,791859;37,763528;585,817;2023-03-01 20:31:52
17;-3,791753;37,763727;585,424;2023-03-01 20:31:59
17;-3,791625;37,763904;584,853;2023-03-01 20:32:06
17;-3,791477;37,76409;584,441;2023-03-01 20:32:14
17;-3,791337;37,764175;583,686;2023-03-01 20:32:19
17;-3,790625;37,764578;581,008;2023-03-01 20:32:42
17;-3,790668;37,764738;582,014;2023-03-01 20:32:50
17;-3,790745;37,764921;582,243;2023-03-01 20:32:58
17;-3,7908;37,765116;582,451;2023-03-01 20:33:04
17;-3,790582;37,765226;581,846;2023-03-01 20:33:09
17;-3,790361;37,765268;581,664;2023-03-01 20:33:15
17;-3,790114;37,765327;580,831;2023-03-01 20:33:22
17;-3,789044;37,766031;572,425;2023-03-01 20:33:59
17;-3,78883;37,766192;570,855;2023-03-01 20:34:07
17;-3,788408;37,766563;568,443;2023-03-01 20:34:23
17;-3,788149;37,766747;567,496;2023-03-01 20:34:32
17;-3,788009;37,766806;566,833;2023-03-01 20:34:37
17;-3,787786;37,766957;566,095;2023-03-01 20:34:45
17;-3,787565;37,767303;563,043;2023-03-01 20:35:03
17;-3,787349;37,768671;557,05;2023-03-01 20:35:49
17;-3,787203;37,768674;556,847;2023-03-01 20:35:54
17;-3,787069;37,768608;556,421;2023-03-01 20:36:03
17;-3,787741;37,76885;552,084;2023-03-01 20:36:25
17;-3,788296;37,768842;551,699;2023-03-01 20:36:47
17;-3,788978;37,768949;553,083;2023-03-01 20:37:04
17;-3,789602;37,769216;553,421;2023-03-01 20:37:17
17;-3,789818;37,769295;553,86;2023-03-01 20:37:24
17;-3,79013;37,769439;555,823;2023-03-01 20:37:37
17;-3,790334;37,769531;556,211;2023-03-01 20:37:44
17;-3,790507;37,769682;556,258;2023-03-01 20:37:50
17;-3,790641;37,769848;555,869;2023-03-01 20:37:59
17;-3,790593;37,769944;555,404;2023-03-01 20:38:05
17;-3,790669;37,770096;555,024;2023-03-01 20:38:12
17;-3,790786;37,770258;555,008;2023-03-01 20:38:20
17;-3,790963;37,770524;554,66;2023-03-01 20:38:29
17;-3,791103;37,770685;554,496;2023-03-01 20:38:36
17;-3,791188;37,770912;554,679;2023-03-01 20:38:43
17;-3,791362;37,771117;555,062;2023-03-01 20:38:51
17;-3,791511;37,771218;556,69;2023-03-01 20:38:58
17;-3,791669;37,771411;557,608;2023-03-01 20:39:06
17;-3,791854;37,771624;558,419;2023-03-01 20:39:15
17;-3,791979;37,77175;559,091;2023-03-01 20:39:21
17;-3,792243;37,771985;559,63;2023-03-01 20:39:33
17;-3,792369;37,772139;560,057;2023-03-01 20:39:40
17;-3,792856;37,772588;560,841;2023-03-01 20:40:03
17;-3,792932;37,772771;560,263;2023-03-01 20:40:11
17;-3,793005;37,772958;560,099;2023-03-01 20:40:18
17;-3,793113;37,77319;560,082;2023-03-01 20:40:25
17;-3,793319;37,773426;559,435;2023-03-01 20:40:36
17;-3,793485;37,773555;559,651;2023-03-01 20:40:41
17;-3,79359;37,773656;559,401;2023-03-01 20:40:46
17;-3,793884;37,773951;558,668;2023-03-01 20:40:59
17;-3,794037;37,774118;558,427;2023-03-01 20:41:05
17;-3,794405;37,774511;557,429;2023-03-01 20:41:22
17;-3,794986;37,774795;557,074;2023-03-01 20:41:43
17;-3,795459;37,774958;555,815;2023-03-01 20:41:58
17;-3,795843;37,775071;554,465;2023-03-01 20:42:09
17;-3,796094;37,775157;553,014;2023-03-01 20:42:16
17;-3,796362;37,775216;552,459;2023-03-01 20:42:24
17;-3,796677;37,775299;550,63;2023-03-01 20:42:33
17;-3,796921;37,775373;549,666;2023-03-01 20:42:40
17;-3,797268;37,775475;548,226;2023-03-01 20:42:49
17;-3,797726;37,775631;546,624;2023-03-01 20:43:03
17;-3,797995;37,77571;545,279;2023-03-01 20:43:11
17;-3,798215;37,775748;544,418;2023-03-01 20:43:18
17;-3,798486;37,775782;543,016;2023-03-01 20:43:25
17;-3,798714;37,775742;542,691;2023-03-01 20:43:30
17;-3,798929;37,775674;542,679;2023-03-01 20:43:35
17;-3,799265;37,775594;542,242;2023-03-01 20:43:43
17;-3,799724;37,775561;542,008;2023-03-01 20:43:54
17;-3,799949;37,77557;542,072;2023-03-01 20:44:00
17;-3,800159;37,775625;541,461;2023-03-01 20:44:06
17;-3,800371;37,775724;541,223;2023-03-01 20:44:13
17;-3,800595;37,775845;540,874;2023-03-01 20:44:21
17;-3,800822;37,776014;540,459;2023-03-01 20:44:29
17;-3,800986;37,776186;540,065;2023-03-01 20:44:36
17;-3,801162;37,776469;539,433;2023-03-01 20:44:46
17;-3,801244;37,776728;537,87;2023-03-01 20:44:55
17;-3,801279;37,776862;536,629;2023-03-01 20:45:00
17;-3,800911;37,776968;535,21;2023-03-01 20:45:14
17;-3,800648;37,776911;535,077;2023-03-01 20:45:21
17;-3,800308;37,776871;534,229;2023-03-01 20:45:29
17;-3,799997;37,776811;532,466;2023-03-01 20:45:37
17;-3,799626;37,776748;530,279;2023-03-01 20:45:46
17;-3,79933;37,776701;530,014;2023-03-01 20:45:54
17;-3,799054;37,776656;529,87;2023-03-01 20:46:02
17;-3,798786;37,776637;529,808;2023-03-01 20:46:10
17;-3,798305;37,776869;528,029;2023-03-01 20:46:34
17;-3,79803;37,776846;527,257;2023-03-01 20:46:42
17;-3,797706;37,776755;526,808;2023-03-01 20:46:49
17;-3,797402;37,776817;526,491;2023-03-01 20:46:57
17;-3,797181;37,77678;526,069;2023-03-01 20:47:03
17;-3,796974;37,77674;526,094;2023-03-01 20:47:09
17;-3,796757;37,776717;526,022;2023-03-01 20:47:14
17;-3,796469;37,776669;525,645;2023-03-01 20:47:23
17;-3,796224;37,776619;525,094;2023-03-01 20:47:29
17;-3,795964;37,776563;524,422;2023-03-01 20:47:36
17;-3,79567;37,776507;524,292;2023-03-01 20:47:46
17;-3,795414;37,776447;524,091;2023-03-01 20:47:54
17;-3,795131;37,776336;524,449;2023-03-01 20:48:02
17;-3,794727;37,776612;522,865;2023-03-01 20:48:18
17;-3,79431;37,776774;519,423;2023-03-01 20:48:36
17;-3,794182;37,77674;519,099;2023-03-01 20:48:41
17;-3,793972;37,776755;518,674;2023-03-01 20:48:48
17;-3,793678;37,776818;517,819;2023-03-01 20:48:56
17;-3,793124;37,776816;517,265;2023-03-01 20:49:11
17;-3,792648;37,776716;516,033;2023-03-01 20:49:26
17;-3,792392;37,776701;515,845;2023-03-01 20:49:31
17;-3,792061;37,776707;515,896;2023-03-01 20:49:38
17;-3,791557;37,776905;513,215;2023-03-01 20:49:51
17;-3,791555;37,777126;508,815;2023-03-01 20:50:06
17;-3,791721;37,777163;509,261;2023-03-01 20:50:12
17;-3,792107;37,777195;510,264;2023-03-01 20:50:22
17;-3,792555;37,777326;510,855;2023-03-01 20:50:36
17;-3,792824;37,777388;511,017;2023-03-01 20:50:44
17;-3,793078;37,777434;511,438;2023-03-01 20:50:51
17;-3,793565;37,777452;512,495;2023-03-01 20:51:04
17;-3,793864;37,777477;512,678;2023-03-01 20:51:12
17;-3,794114;37,777546;513,411;2023-03-01 20:51:19
17;-3,794597;37,777586;513,414;2023-03-01 20:51:32
17;-3,79484;37,777602;513,808;2023-03-01 20:51:39
17;-3,795074;37,777593;514,078;2023-03-01 20:51:46
17;-3,795316;37,77763;514,48;2023-03-01 20:51:53
17;-3,795575;37,777648;514,831;2023-03-01 20:52:00
17;-3,795874;37,777695;515,666;2023-03-01 20:52:08
17;-3,796391;37,777785;516,608;2023-03-01 20:52:23
17;-3,796748;37,777728;516,875;2023-03-01 20:52:32
17;-3,796955;37,77772;517,031;2023-03-01 20:52:38
17;-3,797258;37,77779;518,074;2023-03-01 20:52:48
17;-3,797521;37,777819;518,897;2023-03-01 20:52:56
17;-3,797686;37,777832;519,275;2023-03-01 20:53:01
17;-3,798037;37,777872;520,02;2023-03-01 20:53:11
17;-3,798229;37,7779;520,208;2023-03-01 20:53:17
17;-3,798831;37,77797;521,817;2023-03-01 20:53:35
17;-3,79903;37,777986;522,462;2023-03-01 20:53:41
17;-3,799543;37,778018;523,868;2023-03-01 20:53:56
17;-3,799806;37,778014;523,808;2023-03-01 20:54:04
17;-3,800006;37,778033;524,449;2023-03-01 20:54:10
17;-3,800296;37,778081;525,04;2023-03-01 20:54:18
17;-3,800538;37,778123;525,456;2023-03-01 20:54:24
17;-3,800823;37,778124;526,279;2023-03-01 20:54:33
17;-3,801013;37,778099;526,646;2023-03-01 20:54:38
17;-3,801341;37,778026;527,284;2023-03-01 20:54:47
17;-3,801664;37,778037;528,408;2023-03-01 20:54:57
17;-3,801921;37,778029;528,841;2023-03-01 20:55:04
17;-3,802669;37,778149;530,688;2023-03-01 20:55:24
17;-3,803288;37,778203;533,008;2023-03-01 20:55:42
17;-3,803572;37,778293;534,018;2023-03-01 20:55:50
17;-3,803954;37,778324;535,061;2023-03-01 20:56:00
13;-3,804121;37,778301;543,608;2023-03-01 20:03:46
13;-3,804026;37,7783;543,494;2023-03-01 20:03:53
13;-3,80389;37,778296;543,291;2023-03-01 20:04:04
13;-3,803717;37,778299;542,864;2023-03-01 20:04:16
13;-3,803409;37,778269;542,281;2023-03-01 20:04:36
13;-3,803264;37,778259;542,017;2023-03-01 20:04:47
13;-3,803006;37,778238;541,21;2023-03-01 20:05:06
13;-3,802911;37,778217;540,878;2023-03-01 20:05:13
13;-3,802773;37,778197;540,463;2023-03-01 20:05:21
13;-3,802587;37,778171;540,441;2023-03-01 20:05:32
13;-3,802349;37,778161;540,288;2023-03-01 20:05:45
13;-3,802171;37,778187;539,664;2023-03-01 20:05:56
13;-3,801896;37,778226;539,208;2023-03-01 20:06:09
13;-3,801682;37,778198;538,294;2023-03-01 20:06:19
13;-3,801607;37,778183;538,296;2023-03-01 20:06:24
13;-3,801401;37,778135;537,682;2023-03-01 20:06:37
13;-3,801223;37,778105;537,257;2023-03-01 20:06:45
13;-3,801148;37,7781;537,295;2023-03-01 20:06:50
13;-3,800971;37,778055;537,262;2023-03-01 20:06:58
13;-3,800686;37,777996;536,853;2023-03-01 20:07:11
13;-3,800471;37,77799;536,414;2023-03-01 20:07:22
13;-3,800322;37,777992;535,887;2023-03-01 20:07:31
13;-3,800108;37,777979;535,675;2023-03-01 20:07:43
13;-3,800017;37,777962;535,21;2023-03-01 20:07:50
13;-3,799757;37,777903;534,891;2023-03-01 20:08:05
13;-3,799492;37,77787;534,636;2023-03-01 20:08:18
13;-3,799183;37,777841;534,618;2023-03-01 20:08:31
13;-3,79899;37,777808;534,056;2023-03-01 20:08:40
13;-3,798779;37,777776;533,025;2023-03-01 20:08:50
13;-3,798687;37,77778;533,057;2023-03-01 20:08:55
13;-3,798393;37,777771;532,448;2023-03-01 20:09:12
13;-3,7981;37,77773;531,693;2023-03-01 20:09:25
13;-3,79792;37,777693;531,459;2023-03-01 20:09:33
13;-3,797833;37,777672;531,432;2023-03-01 20:09:38
13;-3,79759;37,777676;531,011;2023-03-01 20:09:49
13;-3,797247;37,777673;530,296;2023-03-01 20:10:04
13;-3,796899;37,777672;530,263;2023-03-01 20:10:21
13;-3,796643;37,777651;529,238;2023-03-01 20:10:34
13;-3,796451;37,777635;528,853;2023-03-01 20:10:45
13;-3,796124;37,777606;528,035;2023-03-01 20:11:02
13;-3,795814;37,777594;527,208;2023-03-01 20:11:17
13;-3,795548;37,777546;526,886;2023-03-01 20:11:30
13;-3,795261;37,77753;526,467;2023-03-01 20:11:45
13;-3,794998;37,777496;526,483;2023-03-01 20:11:58
13;-3,794759;37,777437;526,498;2023-03-01 20:12:09
13;-3,794575;37,777417;526,446;2023-03-01 20:12:17
13;-3,794475;37,777406;526,273;2023-03-01 20:12:22
13;-3,794166;37,777362;525,403;2023-03-01 20:12:35
13;-3,794002;37,777374;525,408;2023-03-01 20:12:43
13;-3,793879;37,777364;525,287;2023-03-01 20:12:50
13;-3,793626;37,777334;525,089;2023-03-01 20:13:03
13;-3,793329;37,777287;524,67;2023-03-01 20:13:18
13;-3,793099;37,777261;524,298;2023-03-01 20:13:31
13;-3,792914;37,777235;524,091;2023-03-01 20:13:41
13;-3,792735;37,777201;523,872;2023-03-01 20:13:52
13;-3,792648;37,777185;523,813;2023-03-01 20:13:57
13;-3,79239;37,777158;523,608;2023-03-01 20:14:09
13;-3,792212;37,777122;523,01;2023-03-01 20:14:18
13;-3,792079;37,777103;522,659;2023-03-01 20:14:25
13;-3,791896;37,777077;521,681;2023-03-01 20:14:33
13;-3,791632;37,777069;520,687;2023-03-01 20:14:44
13;-3,791387;37,777084;520,25;2023-03-01 20:14:55
13;-3,791161;37,777107;516,642;2023-03-01 20:15:08
13;-3,79098;37,77709;515,814;2023-03-01 20:15:21
13;-3,790706;37,777022;515,208;2023-03-01 20:15:53
13;-3,790084;37,777243;515,277;2023-03-01 20:16:30
13;-3,788951;37,777155;515,46;2023-03-01 20:16:55
13;-3,788735;37,777231;516,841;2023-03-01 20:17:06
13;-3,788635;37,777284;517,415;2023-03-01 20:17:13
13;-3,78848;37,777355;518,208;2023-03-01 20:17:21
13;-3,788401;37,777388;518,69;2023-03-01 20:17:26
13;-3,788175;37,777456;518,819;2023-03-01 20:17:39
13;-3,787899;37,77753;517,677;2023-03-01 20:17:54
13;-3,787578;37,777643;516,82;2023-03-01 20:18:11
13;-3,787419;37,777709;516,233;2023-03-01 20:18:20
13;-3,787305;37,777755;515,892;2023-03-01 20:18:26
13;-3,787087;37,77782;515,273;2023-03-01 20:18:37
13;-3,786775;37,77793;514,682;2023-03-01 20:18:54
13;-3,786656;37,77797;514,241;2023-03-01 20:19:01
13;-3,786337;37,778066;513,019;2023-03-01 20:19:18
13;-3,786134;37,778126;512,249;2023-03-01 20:19:29
13;-3,78596;37,778179;512,285;2023-03-01 20:19:37
13;-3,785879;37,778201;511,626;2023-03-01 20:19:42
13;-3,785654;37,778307;511,247;2023-03-01 20:19:54
13;-3,785428;37,778394;510,811;2023-03-01 20:20:07
13;-3,78525;37,778357;510,015;2023-03-01 20:20:18
13;-3,785228;37,77824;510,226;2023-03-01 20:20:27
13;-3,785248;37,778058;511,062;2023-03-01 20:20:40
13;-3,785272;37,777918;511,675;2023-03-01 20:20:51
13;-3,785315;37,777755;512,468;2023-03-01 20:21:03
13;-3,785336;37,777566;513,816;2023-03-01 20:21:19
13;-3,785359;37,777443;514,608;2023-03-01 20:21:27
13;-3,785403;37,777287;515,418;2023-03-01 20:21:38
13;-3,785481;37,777229;516,24;2023-03-01 20:21:44
13;-3,785514;37,777179;516,476;2023-03-01 20:21:49
13;-3,785539;37,776994;517,211;2023-03-01 20:22:02
13;-3,78555;37,776852;518,219;2023-03-01 20:22:12
13;-3,785542;37,776656;519,232;2023-03-01 20:22:25
13;-3,785542;37,776482;520,667;2023-03-01 20:22:38
13;-3,785557;37,776308;521,619;2023-03-01 20:22:51
13;-3,785615;37,776175;522,689;2023-03-01 20:23:02
13;-3,785662;37,776023;523,816;2023-03-01 20:23:15
13;-3,785713;37,775869;524,869;2023-03-01 20:23:30
13;-3,785702;37,775772;525,472;2023-03-01 20:23:37
13;-3,785682;37,775624;526,207;2023-03-01 20:23:47
13;-3,785688;37,775534;527,008;2023-03-01 20:23:54
13;-3,785739;37,775397;527,647;2023-03-01 20:24:05
13;-3,785788;37,775234;529,026;2023-03-01 20:24:18
13;-3,785795;37,775072;530,225;2023-03-01 20:24:37
13;-3,785808;37,774878;531,208;2023-03-01 20:24:50
13;-3,785827;37,774677;531,808;2023-03-01 20:25:01
13;-3,785837;37,774609;532,085;2023-03-01 20:25:07
13;-3,785851;37,774505;532,844;2023-03-01 20:25:18
13;-3,785781;37,774291;534,042;2023-03-01 20:25:29
13;-3,785744;37,774064;535,065;2023-03-01 20:25:42
13;-3,78574;37,773981;535,612;2023-03-01 20:25:48
13;-3,785746;37,773915;536,038;2023-03-01 20:25:55
13;-3,785768;37,773824;536,895;2023-03-01 20:26:05
13;-3,785757;37,773752;537,249;2023-03-01 20:26:10
13;-3,78585;37,773575;537,623;2023-03-01 20:26:20
13;-3,785904;37,773422;538,208;2023-03-01 20:26:31
13;-3,785944;37,773276;539,451;2023-03-01 20:26:44
13;-3,785978;37,773193;540,219;2023-03-01 20:26:57
13;-3,786002;37,773123;540,682;2023-03-01 20:27:04
13;-3,786012;37,772971;541,489;2023-03-01 20:27:12
13;-3,786067;37,772746;542,424;2023-03-01 20:27:25
13;-3,786085;37,772645;542,804;2023-03-01 20:27:32
13;-3,786112;37,772504;543,808;2023-03-01 20:27:42
13;-3,786128;37,772384;544,655;2023-03-01 20:27:53
13;-3,78614;37,772317;545,014;2023-03-01 20:28:00
13;-3,786197;37,772237;545,872;2023-03-01 20:28:08
13;-3,786271;37,7722;546,255;2023-03-01 20:28:15
13;-3,786371;37,772192;546,642;2023-03-01 20:28:21
13;-3,786443;37,77217;547,218;2023-03-01 20:28:28
13;-3,786376;37,771934;548,42;2023-03-01 20:28:45
13;-3,786365;37,771734;549,008;2023-03-01 20:28:58
13;-3,786357;37,771528;549,616;2023-03-01 20:29:11
13;-3,786357;37,771395;550,662;2023-03-01 20:29:19
13;-3,786366;37,771329;551,057;2023-03-01 20:29:24
13;-3,78639;37,771186;551,865;2023-03-01 20:29:34
13;-3,786459;37,771033;552,468;2023-03-01 20:29:47
13;-3,786469;37,770919;552,877;2023-03-01 20:29:56
13;-3,786426;37,770827;553,261;2023-03-01 20:30:03
13;-3,786423;37,770673;554,608;2023-03-01 20:30:15
13;-3,786422;37,770569;555,099;2023-03-01 20:30:24
13;-3,786411;37,770468;555,651;2023-03-01 20:30:31
13;-3,786448;37,770372;556,462;2023-03-01 20:30:43
13;-3,786498;37,770319;557,28;2023-03-01 20:30:54
13;-3,78644;37,77009;557,823;2023-03-01 20:31:05
13;-3,786461;37,769999;558,491;2023-03-01 20:31:12
13;-3,786517;37,769905;559,419;2023-03-01 20:31:22
13;-3,786551;37,769831;560,408;2023-03-01 20:31:31
13;-3,786542;37,769713;561,081;2023-03-01 20:31:42
13;-3,786541;37,769654;561,643;2023-03-01 20:31:48
13;-3,786554;37,76957;562,669;2023-03-01 20:32:03
13;-3,786608;37,769509;563,052;2023-03-01 20:32:12
13;-3,786565;37,76936;563,685;2023-03-01 20:32:31
13;-3,786503;37,76926;563,889;2023-03-01 20:32:36
13;-3,786164;37,769128;564,481;2023-03-01 20:32:57
13;-3,785937;37,769072;564,062;2023-03-01 20:33:12
13;-3,785748;37,769023;563,888;2023-03-01 20:33:23
13;-3,785508;37,768937;563,043;2023-03-01 20:33:36
13;-3,78523;37,768861;561,693;2023-03-01 20:33:51
13;-3,784966;37,768774;560,421;2023-03-01 20:34:02
13;-3,784807;37,768706;559,408;2023-03-01 20:34:10
13;-3,78457;37,768627;558,261;2023-03-01 20:34:23
13;-3,784352;37,768533;557,079;2023-03-01 20:34:34
13;-3,784052;37,76851;556,052;2023-03-01 20:34:47
13;-3,783783;37,768608;554,865;2023-03-01 20:34:56
13;-3,783545;37,768687;554,081;2023-03-01 20:35:07
13;-3,783338;37,768714;553,289;2023-03-01 20:35:17
13;-3,78326;37,768662;552,61;2023-03-01 20:35:24
13;-3,78321;37,768577;551,826;2023-03-01 20:35:30
13;-3,783115;37,768406;552,071;2023-03-01 20:35:43
13;-3,78301;37,768232;552,069;2023-03-01 20:35:56
13;-3,782943;37,76801;551,812;2023-03-01 20:36:11
13;-3,783028;37,7679;551,891;2023-03-01 20:36:20
13;-3,783225;37,767829;553,619;2023-03-01 20:36:33
13;-3,783362;37,767823;555,008;2023-03-01 20:36:44
13;-3,783468;37,767828;556,261;2023-03-01 20:36:52
13;-3,783526;37,767811;556,653;2023-03-01 20:36:57
13;-3,783687;37,767712;556,844;2023-03-01 20:37:12
13;-3,783747;37,767571;557,052;2023-03-01 20:37:22
